ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2314,1,15,1,8,1,14,1,22,27,7,7,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate
1578,1,12,1,17,0,1,1,13,27,6,6,0,0,0,1,0,0,28,0,0,5,9,4,11.25,0,0,5,7,4,13,0,7.6,2.6,0.32,Enrolled
3843,1,12,1,4,1,12,1,3,1,3,9,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0,0,13.9,-0.3,0.79,Dropout
143,1,16,1,9,1,1,1,3,1,4,4,1,0,1,0,0,0,22,0,0,5,8,0,0,0,0,5,7,0,0,0,8.9,1.4,3.51,Enrolled
4063,1,17,1,6,1,16,1,1,14,5,8,0,0,0,1,0,0,20,0,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,Graduate
173,1,8,1,12,1,1,1,2,28,5,6,1,0,0,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,Graduate
3960,1,1,1,6,1,1,1,23,27,5,5,0,0,0,1,0,1,19,0,0,6,8,6,15,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate
1343,1,8,1,6,1,1,1,13,28,8,8,1,0,0,1,0,1,20,0,0,5,8,5,12,1,0,5,8,4,15,1,12.7,3.7,-1.7,Graduate
1621,1,9,1,14,1,1,1,13,3,10,8,1,0,0,1,0,0,19,0,0,6,8,6,14.125,0,0,6,10,5,14.5,0,11.1,0.6,2.02,Graduate
307,1,8,4,14,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,6,8,6,11.875,0,0,6,11,4,14.6,0,11.1,0.6,2.02,Graduate
391,1,15,1,6,1,14,1,4,28,5,6,1,0,0,1,0,0,21,0,0,6,11,4,12.75,0,0,6,19,1,11,0,12.4,0.5,1.79,Enrolled
3183,1,14,1,3,0,1,3,19,24,1,1,1,0,0,1,1,0,25,1,8,14,23,11,11.6875,0,6,10,20,8,11.142857142857142,0,9.4,-0.8,-3.12,Graduate
2574,1,1,4,12,1,1,1,22,14,10,10,1,0,0,1,0,0,19,0,0,7,7,6,14.983333333333334,0,0,7,7,6,14.983333333333334,0,7.6,2.6,0.32,Graduate
3481,1,1,1,12,1,1,1,22,27,10,8,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,Graduate
2571,1,1,4,12,1,1,1,13,27,10,8,0,0,1,1,0,0,18,0,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,Graduate
762,1,3,1,2,1,1,1,3,14,2,11,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,Enrolled
1719,1,12,1,7,1,1,1,23,27,8,8,0,0,0,1,1,0,24,0,0,5,9,0,0,0,0,5,8,2,14.5,2,7.6,2.6,0.32,Dropout
3943,1,8,3,10,1,1,1,3,3,3,3,1,0,0,1,0,0,19,0,0,6,10,6,12,0,0,6,12,4,11,0,12.7,3.7,-1.7,Graduate
1173,1,13,1,7,1,1,1,19,24,1,1,0,0,0,1,1,0,18,0,0,5,6,1,10,0,0,5,7,1,12,0,10.8,1.4,1.74,Dropout
1915,1,1,1,16,1,1,1,10,10,10,5,1,0,0,1,0,0,18,0,0,6,8,5,15.4,0,0,6,7,5,12.2,0,7.6,2.6,0.32,Graduate
1899,1,1,1,2,1,1,1,10,10,5,2,1,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
4043,1,1,1,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12,0,11.1,0.6,2.02,Graduate
739,1,1,1,2,1,1,1,1,3,4,8,1,0,1,1,1,0,19,0,6,12,13,11,12,0,4,11,15,10,11.181818181818182,0,8.9,1.4,3.51,Enrolled
4152,1,12,1,4,1,1,1,22,27,6,6,0,0,1,1,0,0,34,0,0,6,10,5,13.833333333333334,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,Graduate
1871,1,8,1,14,1,1,1,19,3,8,3,1,0,1,0,1,0,23,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
2716,1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,21,0,0,7,9,5,13.336000000000002,0,0,8,9,7,13.207142857142856,0,11.1,0.6,2.02,Graduate
2127,1,8,2,12,1,1,1,23,1,6,8,1,0,0,1,0,1,20,0,0,7,9,6,13.766666666666666,0,0,8,9,8,13.744444444444444,0,16.2,0.3,-0.92,Dropout
3594,1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,0,6,6,6,13,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout
1874,1,12,1,3,0,1,1,19,24,1,1,1,0,0,1,1,0,29,0,0,6,10,0,0,1,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
2664,1,12,1,17,0,1,1,1,1,6,6,1,0,0,0,1,0,38,0,0,5,5,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
2007,2,12,1,3,0,1,1,22,27,10,9,0,0,0,1,0,0,44,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.166666666666666,0,10.8,1.4,1.74,Graduate
3545,1,12,1,17,0,9,1,22,27,10,10,0,0,0,1,1,0,38,0,0,5,11,2,10.5,0,0,5,9,3,11.333333333333334,1,7.6,2.6,0.32,Enrolled
1144,1,1,1,16,1,1,1,13,14,10,6,0,0,1,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.571428571428571,0,12.7,3.7,-1.7,Graduate
3049,1,1,1,9,1,1,1,1,14,4,4,0,0,0,1,0,1,18,0,0,5,7,5,13.333333333333334,0,0,5,6,5,13.6,0,12.7,3.7,-1.7,Graduate
4412,1,15,1,8,1,14,1,22,27,10,4,1,0,0,1,1,0,21,0,1,6,8,6,12.5,0,0,6,11,3,13.333333333333334,0,13.9,-0.3,0.79,Dropout
163,1,1,2,12,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate
2311,1,1,1,10,1,1,1,13,28,10,10,0,0,0,1,1,1,19,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14,0,13.9,-0.3,0.79,Graduate
3861,1,12,1,4,1,12,1,22,14,10,8,0,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11.75,0,12.4,0.5,1.79,Dropout
179,1,1,5,16,1,1,1,22,14,10,6,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
3797,1,1,1,11,1,1,1,1,14,5,5,0,0,0,1,1,0,18,0,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Graduate
3983,1,8,1,12,1,1,1,1,14,5,4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,Graduate
3380,1,1,4,12,1,1,1,13,14,10,4,1,0,0,1,0,0,18,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate
3927,1,8,5,12,1,1,1,13,1,5,4,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,9.4,-0.8,-3.12,Graduate
1634,1,14,1,3,0,1,1,23,3,18,20,0,0,0,1,1,0,54,0,9,13,14,13,13.307692307692308,0,7,11,12,11,12.818181818181818,0,12.7,3.7,-1.7,Enrolled
3363,1,1,4,9,1,1,1,1,1,10,8,1,0,0,1,0,1,18,0,0,5,7,5,12,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate
1744,1,14,1,15,1,1,1,1,1,10,7,0,0,1,0,1,0,19,0,0,6,10,3,11.666666666666666,0,0,6,11,2,10,0,16.2,0.3,-0.92,Dropout
2917,2,4,1,3,0,3,1,22,27,10,10,0,0,0,1,0,0,39,0,9,13,19,12,13.416666666666666,0,4,10,10,10,14.5,0,16.2,0.3,-0.92,Graduate
3961,1,12,1,6,1,1,1,22,27,10,10,0,0,0,0,0,0,32,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
1376,1,1,1,2,1,1,1,23,1,6,2,0,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout
2206,1,15,1,7,1,14,1,1,1,10,9,0,0,0,1,1,1,20,0,3,7,12,6,14.142857142857142,0,1,6,10,6,14.125,0,12.4,0.5,1.79,Enrolled
994,1,15,2,10,1,14,1,3,14,5,10,1,0,0,1,0,0,19,0,3,6,6,6,14.166666666666666,0,2,6,6,6,13.5,0,12.4,0.5,1.79,Graduate
2157,1,8,2,2,1,1,1,1,1,5,2,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
2271,2,4,1,17,0,3,1,19,24,13,13,1,0,0,0,1,0,33,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
3541,1,8,1,7,1,1,1,1,3,5,3,0,0,0,1,1,0,18,0,0,5,10,1,10,0,0,5,7,0,0,0,9.4,-0.8,-3.12,Dropout
42,1,1,2,9,1,1,1,3,14,3,8,1,0,0,1,0,0,22,0,0,5,5,5,14.8,0,0,5,5,5,15.8,0,8.9,1.4,3.51,Graduate
1779,1,1,1,9,1,1,1,22,28,8,8,1,0,0,1,1,0,23,0,0,5,8,4,11.4,0,0,5,7,4,11,0,11.1,0.6,2.02,Graduate
2923,2,12,1,10,1,12,1,22,27,5,5,0,0,0,1,0,0,48,0,0,6,14,6,11.333333333333334,0,0,6,11,5,12.4,0,15.5,2.8,-4.06,Dropout
3108,1,1,1,12,1,1,1,1,14,10,11,1,0,0,1,0,0,19,0,0,7,7,7,13.79857142857143,0,0,8,8,8,14.75625,0,11.1,0.6,2.02,Graduate
1061,1,17,1,10,1,16,1,1,14,6,6,0,0,1,0,0,0,23,0,5,9,12,7,13.571428571428571,0,4,9,14,4,13.25,0,8.9,1.4,3.51,Dropout
3933,1,4,1,17,0,15,1,13,14,8,4,0,0,0,1,0,0,26,0,5,10,13,8,12.666666666666666,0,5,10,12,10,13.4,0,11.1,0.6,2.02,Graduate
1857,1,1,1,5,1,1,1,3,3,10,10,1,0,1,0,0,1,19,0,0,6,6,6,11.833333333333334,0,0,6,8,6,12.875,0,10.8,1.4,1.74,Graduate
3107,1,1,6,12,1,1,1,1,28,5,6,1,0,0,1,0,1,18,0,0,8,8,8,12.32,0,0,8,8,8,12.32,0,9.4,-0.8,-3.12,Graduate
1555,1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,30,0,0,7,7,6,14.666666666666666,1,0,6,7,6,14.333333333333334,0,10.8,1.4,1.74,Graduate
2639,1,8,1,9,1,1,1,22,28,10,8,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,Graduate
609,1,8,1,6,1,1,1,13,28,32,44,0,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
869,1,9,1,11,1,1,1,13,14,5,6,0,0,0,1,1,0,20,0,0,6,7,6,13.857142857142858,0,0,6,7,5,12.8,0,16.2,0.3,-0.92,Graduate
1231,1,1,1,10,1,1,1,13,28,6,7,0,0,0,1,0,1,22,0,0,6,10,5,10.714285714285714,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,Graduate
2914,1,1,2,10,1,1,1,14,21,1,9,1,0,0,1,0,0,19,0,0,6,8,6,14.375,0,0,6,8,6,14.75,0,7.6,2.6,0.32,Graduate
4125,1,1,1,6,1,1,1,22,14,10,6,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,Enrolled
1703,1,8,6,15,1,1,1,19,24,1,1,0,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,Dropout
1453,1,1,1,2,1,1,1,1,1,5,2,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
2566,1,6,1,10,1,1,12,13,14,10,7,0,0,0,1,1,0,21,1,0,6,7,6,12.333333333333334,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate
201,1,1,1,6,1,1,1,1,1,5,8,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.333333333333334,2,10.8,1.4,1.74,Graduate
1784,1,8,3,9,1,1,1,3,28,15,36,1,0,1,1,1,0,19,0,0,5,10,4,11,0,0,5,13,2,12,0,8.9,1.4,3.51,Enrolled
3295,1,14,1,12,1,1,1,23,14,10,11,0,0,0,1,0,0,23,0,0,7,11,6,12.1,0,0,7,7,6,12.616666666666667,0,16.2,0.3,-0.92,Enrolled
1394,1,8,1,10,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,0,6,7,6,12.857142857142858,0,0,6,7,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate
432,1,12,1,3,0,1,1,22,27,8,9,0,0,0,1,0,1,27,0,0,6,8,6,11.833333333333334,0,0,6,10,5,12.8,0,15.5,2.8,-4.06,Graduate
1749,1,12,1,4,1,1,1,1,1,10,5,0,0,1,0,1,0,27,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,Dropout
2026,1,14,1,12,1,1,1,4,14,5,11,0,0,0,1,1,0,18,0,0,7,7,7,11.828571428571427,0,0,8,10,7,12.9125,0,13.9,-0.3,0.79,Graduate
3723,1,12,1,4,1,9,1,13,1,10,2,0,0,0,1,1,0,29,0,0,6,17,0,0,2,0,6,8,0,0,0,15.5,2.8,-4.06,Dropout
2161,1,1,4,12,1,1,1,1,3,2,3,0,0,0,1,0,1,20,0,0,8,8,7,14.565714285714288,0,0,8,8,7,14.565714285714288,0,10.8,1.4,1.74,Graduate
2092,5,1,3,6,1,1,1,13,14,5,8,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.333333333333334,1,9.4,-0.8,-3.12,Enrolled
420,1,1,4,12,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,7,0,0,0,0,0,8,0,0,0,0,12.7,3.7,-1.7,Dropout
3905,1,9,6,12,1,1,1,23,27,10,6,1,0,0,0,0,0,19,0,0,7,14,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,Dropout
1733,2,12,1,7,1,1,1,22,28,10,11,0,0,1,1,1,0,40,0,0,5,11,3,10.666666666666666,0,0,5,5,2,12.5,0,16.2,0.3,-0.92,Dropout
1450,1,15,1,5,1,14,1,1,14,5,5,0,0,0,1,1,0,25,0,2,7,9,6,12.571428571428571,0,5,9,9,9,12.555555555555555,0,16.2,0.3,-0.92,Graduate
1461,1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,1,0,24,0,0,6,15,4,10.5,0,0,6,16,4,12.5,0,15.5,2.8,-4.06,Dropout
2266,1,9,1,6,1,1,1,1,14,4,6,0,0,0,0,1,0,21,0,0,6,10,5,14,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled
472,1,1,1,11,1,1,1,13,28,10,8,0,0,0,1,0,1,20,0,0,6,6,6,12.333333333333334,0,0,6,7,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate
211,1,1,2,12,1,1,1,23,1,8,5,1,0,0,1,0,1,18,0,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,12.7,3.7,-1.7,Graduate
1401,1,1,2,2,1,1,1,1,3,4,4,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Enrolled
4270,1,8,2,5,1,1,1,3,1,3,5,1,0,0,1,1,0,18,0,0,6,6,6,13,0,0,6,8,1,10,0,10.8,1.4,1.74,Enrolled
1771,1,7,3,16,1,1,1,22,14,10,6,1,0,0,1,0,1,23,0,0,6,10,4,14.25,1,0,6,8,5,12,0,7.6,2.6,0.32,Enrolled
4422,1,1,1,12,1,1,1,22,27,10,10,1,0,0,1,0,1,30,0,0,7,8,7,14.9125,0,0,8,9,1,13.5,0,13.9,-0.3,0.79,Dropout
2424,1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,29,0,0,3,4,0,0,0,0,4,8,0,0,0,16.2,0.3,-0.92,Dropout
465,1,8,1,10,1,1,1,1,1,5,10,0,0,0,1,0,0,20,0,0,6,11,5,10.6,0,0,6,11,4,10.4,0,15.5,2.8,-4.06,Enrolled
79,1,8,4,12,1,1,1,23,27,10,10,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate
1326,1,1,2,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,14.333333333333334,0,0,7,7,6,14.333333333333334,0,7.6,2.6,0.32,Graduate
2469,1,14,1,5,1,1,1,23,27,9,8,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,12.4,0.5,1.79,Dropout
3652,1,14,1,14,1,14,1,13,3,8,11,0,0,0,1,0,0,21,0,0,6,8,5,11.833333333333334,0,0,6,8,4,13.25,2,16.2,0.3,-0.92,Enrolled
3823,1,8,6,15,1,1,1,22,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.833333333333334,0,9.4,-0.8,-3.12,Graduate
1786,1,14,1,9,1,1,1,22,28,8,8,0,0,0,1,1,0,25,0,0,5,12,3,11,1,0,5,12,4,11.5,0,9.4,-0.8,-3.12,Enrolled
1004,1,8,2,9,1,1,1,13,14,8,8,1,0,0,1,0,1,19,0,0,5,8,5,11.2,0,0,5,5,3,11,0,12.4,0.5,1.79,Graduate
1582,1,7,2,5,1,1,1,1,3,5,3,1,0,0,1,0,0,18,0,0,6,11,1,11,1,0,6,11,4,11,4,7.6,2.6,0.32,Enrolled
934,2,12,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,31,0,0,5,8,3,11,0,0,5,9,2,11.5,0,7.6,2.6,0.32,Dropout
3189,1,8,1,9,1,1,1,13,28,5,5,1,0,0,1,1,0,21,0,0,5,10,1,10,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
380,1,15,1,6,1,14,1,22,28,6,7,1,0,0,1,0,0,21,0,2,6,16,5,12.666666666666666,0,1,6,15,2,13.5,0,16.2,0.3,-0.92,Enrolled
836,1,1,3,7,1,1,1,3,1,4,5,1,0,0,1,1,0,18,0,0,5,9,4,12,0,0,5,10,2,11,0,8.9,1.4,3.51,Enrolled
825,1,9,4,15,1,1,1,1,1,10,10,1,0,0,1,0,1,21,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,11.1,0.6,2.02,Graduate
1019,1,8,4,14,1,1,1,13,27,10,13,1,1,1,0,0,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
4373,1,12,1,4,1,1,1,10,10,10,10,0,0,0,1,1,0,24,0,0,6,7,0,0,0,0,6,10,0,0,0,12.4,0.5,1.79,Dropout
2972,1,12,1,17,0,3,1,13,1,10,6,0,0,0,1,0,0,25,0,0,5,14,1,11,0,0,5,11,2,12.666666666666666,4,16.2,0.3,-0.92,Dropout
4387,1,8,1,14,1,1,1,22,28,9,8,1,0,0,1,0,1,21,0,0,5,7,3,12.333333333333334,0,0,5,5,2,12.5,0,7.6,2.6,0.32,Dropout
3484,2,12,1,12,1,1,1,22,27,10,10,0,0,0,0,1,0,37,0,0,7,10,5,13,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Dropout
203,1,1,4,12,1,1,1,13,14,8,8,1,0,0,1,0,0,18,0,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0,10.8,1.4,1.74,Graduate
2965,1,1,1,5,1,1,1,13,14,10,10,1,0,1,1,0,1,19,0,1,6,8,6,13.285714285714286,1,0,6,8,6,12.5,0,13.9,-0.3,0.79,Dropout
3554,1,15,1,7,1,14,1,13,27,10,10,1,0,1,1,1,0,20,0,0,5,6,5,16.5,0,0,5,7,5,17.714285714285715,0,12.4,0.5,1.79,Dropout
4189,1,1,1,14,1,1,1,22,1,8,1,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Graduate
3146,2,14,1,17,0,1,1,22,27,10,8,0,0,0,1,0,1,32,0,3,10,12,7,11.142857142857142,0,4,10,10,8,12,0,10.8,1.4,1.74,Graduate
4414,1,14,1,1,1,1,1,22,1,10,11,1,0,0,1,1,0,25,0,5,10,13,5,11.6,0,2,8,10,2,13,0,12.4,0.5,1.79,Enrolled
378,1,1,1,12,1,1,1,1,1,5,5,1,0,0,1,0,1,18,0,0,7,7,7,15.135714285714286,0,0,8,8,8,15.287499999999998,0,12.4,0.5,1.79,Graduate
3312,1,1,2,6,1,1,1,25,30,4,8,1,0,0,1,0,0,18,0,0,6,8,6,16,0,0,6,10,6,14.625,0,11.1,0.6,2.02,Dropout
1483,1,1,2,14,1,1,1,3,1,3,7,1,0,0,1,1,1,21,0,0,6,8,6,15.166666666666666,0,0,6,7,6,14.428571428571429,0,8.9,1.4,3.51,Graduate
2244,1,8,4,12,1,1,1,23,27,6,8,1,0,0,1,1,1,18,0,0,7,7,7,13.462857142857144,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate
89,1,1,6,9,1,1,1,23,27,10,10,1,0,0,1,1,0,23,0,0,5,6,4,14,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Enrolled
949,2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,32,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,Graduate
3969,1,15,1,6,1,14,1,3,14,3,5,1,0,0,1,0,0,22,0,1,6,9,6,13,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate
2349,1,12,1,14,1,1,1,13,14,4,4,0,1,0,1,1,1,30,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
1936,1,8,6,12,1,1,1,1,28,4,4,1,0,0,1,0,0,18,0,0,7,7,7,13.918571428571427,0,0,8,9,8,13.8875,0,11.1,0.6,2.02,Graduate
718,4,12,1,14,1,1,1,2,1,4,10,0,0,1,0,1,0,53,0,0,6,11,3,14.333333333333334,0,0,6,6,0,0,0,12.7,3.7,-1.7,Dropout
2663,1,1,1,12,1,1,1,1,14,4,6,0,0,0,0,1,0,20,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,Dropout
612,2,1,1,3,0,1,1,1,27,5,8,1,0,0,1,0,0,24,0,0,6,9,5,13,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate
4374,1,1,1,10,1,1,1,22,27,8,10,0,0,0,1,0,0,19,0,0,6,12,2,13,0,0,6,9,6,10.833333333333334,0,7.6,2.6,0.32,Enrolled
2419,1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate
1551,2,14,1,3,0,1,1,19,24,1,1,0,0,0,1,0,1,35,0,11,16,16,16,12.6875,0,11,13,13,13,12,0,9.4,-0.8,-3.12,Graduate
4070,1,8,2,10,1,1,1,2,3,4,4,1,0,0,1,0,0,19,0,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,Graduate
4168,1,8,2,5,1,1,1,13,28,5,8,1,0,0,1,0,0,19,0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
1844,1,1,2,9,1,1,1,3,1,4,4,1,1,1,1,1,0,20,0,0,5,6,5,13.2,0,0,5,10,5,11.4,3,16.2,0.3,-0.92,Enrolled
1002,1,1,5,14,1,1,1,13,28,10,10,1,0,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
3258,2,12,1,4,1,12,1,22,14,10,5,0,0,1,1,0,0,29,0,0,6,11,5,12.6,0,0,6,6,6,12.666666666666666,0,11.1,0.6,2.02,Graduate
2770,1,1,1,12,1,1,1,1,14,10,9,1,0,0,1,0,1,18,0,0,7,9,0,0,0,0,7,8,1,10,0,15.5,2.8,-4.06,Dropout
4307,1,13,1,9,1,1,1,13,1,5,5,0,0,0,0,1,0,25,0,0,5,6,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
1562,1,8,1,8,1,1,1,23,14,6,8,1,0,0,1,0,0,21,0,0,6,12,5,13.6,0,0,6,10,4,14.25,0,12.4,0.5,1.79,Enrolled
1928,1,8,2,15,1,1,1,13,14,10,10,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
467,1,1,1,16,1,1,1,1,28,6,11,1,0,0,1,0,0,20,0,0,6,9,5,14.333333333333334,0,4,8,8,8,12.625,0,15.5,2.8,-4.06,Enrolled
4007,1,15,1,4,1,14,1,22,27,10,10,0,0,0,1,1,1,22,0,0,6,8,6,13.125,0,0,6,10,6,13,0,16.2,0.3,-0.92,Graduate
1116,1,9,1,12,1,1,1,23,27,10,8,1,0,0,1,0,0,19,0,0,8,8,8,13.11625,0,0,8,8,8,13.11625,0,9.4,-0.8,-3.12,Graduate
3307,2,14,1,11,1,3,1,23,27,10,4,1,0,0,1,0,0,33,0,9,12,22,10,13.3,0,9,11,11,11,13.727272727272728,0,9.4,-0.8,-3.12,Graduate
1125,1,1,1,15,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduate
2998,1,8,1,9,1,1,1,3,3,3,3,0,0,0,1,0,0,20,0,0,5,10,4,11,0,0,5,7,4,11.5,0,15.5,2.8,-4.06,Enrolled
2506,1,1,6,12,1,1,1,13,14,10,10,1,0,0,1,0,1,18,0,0,8,8,7,13.585714285714284,0,0,8,8,7,13.585714285714284,0,12.7,3.7,-1.7,Graduate
977,1,12,1,12,1,12,1,23,28,10,9,1,0,0,1,1,0,24,0,0,7,7,6,12.666666666666666,1,0,7,7,6,12.666666666666666,1,7.6,2.6,0.32,Graduate
2422,2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,1,0,41,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
2863,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,Graduate
93,1,6,1,8,1,1,14,1,1,5,5,0,0,0,1,0,0,26,1,0,6,7,2,12,1,0,6,6,0,0,0,8.9,1.4,3.51,Dropout
